(478061.3027607729,3638121.043139861), (478061.3027607729, 3638121.043139861), 0.46744227409362793
(478061.30346795596,3638121.0439741937), (478061.3027607729, 3638121.043139861), 0.5134556293487549
(478061.3136944592,3638121.0523538063), (478061.3136944592, 3638121.0523538063), 0.567460298538208
(478061.3086076963,3638121.0480671315), (478061.3136944592, 3638121.0523538063), 0.61399245262146
(478061.3261789558,3638121.057869008), (478061.3261789558, 3638121.057869008), 0.6649348735809326
(478061.31981245434,3638121.0550565165), (478061.3261789558, 3638121.057869008), 0.7146422863006592
(478061.33711264207,3638121.067082952), (478061.33711264207, 3638121.067082952), 0.7665548324584961
(478061.33202700614,3638121.0627972274), (478061.33711264207, 3638121.067082952), 0.8138217926025391
(478061.3402347927,3638121.0689236624), (478061.3402347927, 3638121.0689236624), 0.868337869644165
(478061.3387820323,3638121.0680671656), (478061.3402347927, 3638121.0689236624), 0.9156982898712158
(478061.33867166436,3638121.0670794873), (478061.33867166436, 3638121.0670794873), 0.9674086570739746
(478061.3394346925,3638121.067979706), (478061.33867166436, 3638121.0670794873), 1.0157692432403564
(478061.33710853604,3638121.0652353126), (478061.33710853604, 3638121.0652353126), 1.0709447860717773
(478061.3377853186,3638121.0660337787), (478061.33710853604, 3638121.0652353126), 1.1157724857330322
(478061.33857569797,3638121.0669662664), (478061.33710853604, 3638121.0652353126), 1.1681244373321533
(478061.3393059296,3638121.067827792), (478061.33710853604, 3638121.0652353126), 1.2164924144744873
(478061.3339863854,3638121.0633946024), (478061.3339863854, 3638121.0633946024), 1.270982265472412
(478061.33470249985,3638121.0638167984), (478061.3339863854, 3638121.0633946024), 1.316864013671875
(478061.33086423477,3638121.0615538917), (478061.33086423477, 3638121.0615538917), 1.3699989318847656
(478061.33233384206,3638121.0624203207), (478061.33086423477, 3638121.0615538917), 1.4166064262390137
(478061.3340965725,3638121.063459565), (478061.33086423477, 3638121.0615538917), 1.4725100994110107
(478061.3355091504,3638121.0642923713), (478061.33086423477, 3638121.0615538917), 1.5173089504241943
(478061.3293052124,3638121.0615573567), (478061.3293052124, 3638121.0615573567), 1.5694749355316162
(478061.32968362793,3638121.0615565157), (478061.3293052124, 3638121.0615573567), 1.6178929805755615
(478061.3308560227,3638121.0578586143), (478061.3308560227, 3638121.0578586143), 1.6700892448425293
(478061.33009599865,3638121.059671301), (478061.3308560227, 3638121.0578586143), 1.7193984985351562
(478061.3308519167,3638121.0560109736), (478061.3308519167, 3638121.0560109736), 1.770594596862793
(478061.33085387596,3638121.0568926125), (478061.3308519167, 3638121.0560109736), 1.8185527324676514
(478061.3324027269,3638121.0523122307), (478061.3324027269, 3638121.0523122307), 1.8705363273620605
(478061.33165913075,3638121.0540857366), (478061.3324027269, 3638121.0523122307), 1.918457269668579
(478061.3323945149,3638121.048616952), (478061.3323945149, 3638121.048616952), 1.972846508026123
(478061.3323981696,3638121.05026152), (478061.3323945149, 3638121.048616952), 2.0183792114257812
(478061.33394532517,3638121.044918208), (478061.33394532517, 3638121.044918208), 2.082965850830078
(478061.3334370176,3638121.0461305417), (478061.33394532517, 3638121.044918208), 2.1190595626831055
(478061.33705515775,3638121.041216001), (478061.33705515775, 3638121.041216001), 2.1713974475860596
(478061.33534012124,3638121.043257725), (478061.33705515775, 3638121.041216001), 2.2201664447784424
(478061.343291247,3638121.0412021424), (478061.343291247, 3638121.0412021424), 2.271009683609009
(478061.3402194875,3638121.041208969), (478061.343291247, 3638121.0412021424), 2.3200764656066895
(478061.3698356864,3638121.0596196363), (478061.3698356864, 3638121.0596196363), 2.3777220249176025
(478061.35904714477,3638121.0521341553), (478061.3698356864, 3638121.0596196363), 2.421093463897705
(478061.41979831085,3638121.0927662794), (478061.41979831085, 3638121.0927662794), 2.471670150756836
