(478064.7956688685,3638129.0887456285), (478064.82533424016, 3638129.0873646494, 0.09836125373840332)
(478064.76034059224,3638129.090395136), (478064.82533424016, 3638129.0873646494, 0.11821818351745605)
(478064.7194240534,3638129.0923637347), (478064.82533424016, 3638129.0873646494, 0.1411137580871582)
(478064.6852722456,3638129.094037377), (478064.82533424016, 3638129.0873646494, 0.1602189540863037)
(478064.6502335633,3638129.095711852), (478064.82533424016, 3638129.0873646494, 0.17963242530822754)
(478064.6146844586,3638129.0974469488), (478064.82533424016, 3638129.0873646494, 0.1992182731628418)
(478064.5756766034,3638129.099307858), (478064.82533424016, 3638129.0873646494, 0.2205345630645752)
(478064.541510264,3638129.10084021), (478064.82533424016, 3638129.0873646494, 0.23926115036010742)
(478064.50516520394,3638129.1022363775), (478064.82533424016, 3638129.0873646494, 0.2592427730560303)
(478064.4700473437,3638129.103642991), (478064.82533424016, 3638129.0873646494, 0.2786898612976074)
(478064.43324391375,3638129.1051461217), (478064.82533424016, 3638129.0873646494, 0.29900360107421875)
(478064.38893710414,3638129.107137888), (478064.82533424016, 3638129.0873646494, 0.3234226703643799)
(478064.3543655996,3638129.108942718), (478064.82533424016, 3638129.0873646494, 0.34276342391967773)
(478064.31836236996,3638129.111011109), (478064.82533424016, 3638129.0873646494, 0.36294031143188477)
(478064.28672180907,3638129.1130447667), (478064.82533424016, 3638129.0873646494, 0.3805568218231201)
(478064.25242316397,3638129.1150988424), (478064.82533424016, 3638129.0873646494, 0.39957284927368164)
(478064.21136986266,3638129.117353169), (478064.82533424016, 3638129.0873646494, 0.42209839820861816)
(478064.17098216485,3638129.119434656), (478064.82533424016, 3638129.0873646494, 0.44393396377563477)
(478064.134018336,3638129.1212814357), (478064.82533424016, 3638129.0873646494, 0.463695764541626)
(478064.1024804454,3638129.1227264684), (478064.82533424016, 3638129.0873646494, 0.4804224967956543)
(478064.06415669166,3638129.124352597), (478064.82533424016, 3638129.0873646494, 0.5006520748138428)
(478064.02142963273,3638129.1266693557), (478064.82533424016, 3638129.0873646494, 0.5233161449432373)
(478063.9865802783,3638129.1278908616), (478064.82533424016, 3638129.0873646494, 0.5411133766174316)
(478063.9505742291,3638129.1300372705), (478064.82533424016, 3638129.0873646494, 0.5611591339111328)
(478063.9176808739,3638129.132461298), (478064.82533424016, 3638129.0873646494, 0.5810031890869141)
(478063.88316773076,3638129.1342531713), (478064.82533424016, 3638129.0873646494, 0.6025104522705078)
(478063.85097710486,3638129.135721745), (478064.82533424016, 3638129.0873646494, 0.6233348846435547)
