(478061.0462063207,3638143.1102355225), (478061.04466840095, 3638143.1083327923, 0.7968337535858154)
(478061.04741121765,3638143.1116424194), (478061.04466840095, 3638143.1083327923, 0.8092055320739746)
(478061.0521395073,3638143.116063394), (478061.04466840095, 3638143.1083327923, 0.8306941986083984)
(478061.05771501083,3638143.1211615372), (478061.04466840095, 3638143.1083327923, 0.8496630191802979)
(478061.0384857051,3638143.1323659625), (478061.0384857051, 3638143.1323659625, 0.871875524520874)
(478061.03730706504,3638143.1409716695), (478061.0384857051, 3638143.1323659625, 0.8932595252990723)
(478061.0367963906,3638143.149582646), (478061.0384857051, 3638143.1323659625, 0.9100673198699951)
(478061.03608303645,3638143.1630006377), (478061.0384857051, 3638143.1323659625, 0.9327917098999023)
(478061.0348993765,3638143.1741004754), (478061.0384857051, 3638143.1323659625, 0.9497056007385254)
(478061.03862531285,3638143.1951857065), (478061.03862531285, 3638143.1951857065, 0.9771287441253662)
(478061.0384272371,3638143.2034770986), (478061.03862531285, 3638143.1951857065, 0.9903414249420166)
(478061.0392190258,3638143.2213004134), (478061.03862531285, 3638143.1951857065, 1.0119078159332275)
(478061.041310344,3638143.2461676253), (478061.03862531285, 3638143.1951857065, 1.0305523872375488)
(478061.0440925663,3638143.276026953), (478061.03862531285, 3638143.1951857065, 1.0507738590240479)
(478061.06226517365,3638143.309687384), (478061.06226517365, 3638143.309687384, 1.0724027156829834)
(478061.06678046734,3638143.3351580002), (478061.06226517365, 3638143.309687384, 1.0930240154266357)
(478061.06943522155,3638143.363154662), (478061.06226517365, 3638143.309687384, 1.1129343509674072)
(478061.07362939604,3638143.3946524314), (478061.06226517365, 3638143.309687384, 1.134171485900879)
(478061.07857577776,3638143.420109508), (478061.06226517365, 3638143.309687384, 1.151465892791748)
(478061.1312808246,3638143.497994166), (478061.1312808246, 3638143.497994166, 1.1736087799072266)
(478061.14531562635,3638143.5378896417), (478061.1312808246, 3638143.497994166, 1.1943669319152832)
(478061.15639718145,3638143.5734960297), (478061.1312808246, 3638143.497994166, 1.212418556213379)
(478061.1677192464,3638143.614128139), (478061.1312808246, 3638143.497994166, 1.2337515354156494)
(478061.17804069445,3638143.650088309), (478061.1312808246, 3638143.497994166, 1.2524526119232178)
(478061.2019417194,3638143.7250979124), (478061.2019417194, 3638143.7250979124, 1.2761948108673096)
(478061.2113650099,3638143.7662786627), (478061.2019417194, 3638143.7250979124, 1.2937989234924316)
(478061.2193081475,3638143.8126420667), (478061.2019417194, 3638143.7250979124, 1.3125684261322021)
(478061.2230366109,3638143.865700118), (478061.2019417194, 3638143.7250979124, 1.3332257270812988)
(478061.2232257726,3638143.916493706), (478061.2019417194, 3638143.7250979124, 1.353020429611206)
(478061.21498461417,3638143.981892083), (478061.21498461417, 3638143.981892083, 1.3751120567321777)
(478061.2169564734,3638144.0348168784), (478061.21498461417, 3638143.981892083, 1.3946990966796875)
(478061.21954651823,3638144.092053606), (478061.21498461417, 3638143.981892083, 1.4160397052764893)
(478061.2206051201,3638144.1438847887), (478061.21498461417, 3638143.981892083, 1.4352762699127197)
(478061.2195200592,3638144.1945654307), (478061.21498461417, 3638143.981892083, 1.4540975093841553)
(478061.1937947931,3638144.2683247095), (478061.1937947931, 3638144.2683247095, 1.476809024810791)
(478061.18901420553,3638144.324309773), (478061.1937947931, 3638144.2683247095, 1.4968581199645996)
(478061.1859579455,3638144.3756065234), (478061.1937947931, 3638144.2683247095, 1.5148234367370605)
(478061.1812007302,3638144.434432884), (478061.1937947931, 3638144.2683247095, 1.5350821018218994)
(478061.1739443814,3638144.493609632), (478061.1937947931, 3638144.2683247095, 1.5555474758148193)
(478061.1336623595,3638144.5696250685), (478061.1336623595, 3638144.5696250685, 1.577209234237671)
(478061.11828162026,3638144.6334015196), (478061.1336623595, 3638144.5696250685, 1.598693609237671)
(478061.1050252013,3638144.6866481113), (478061.1336623595, 3638144.5696250685, 1.616412878036499)
(478061.09030158416,3638144.7492114957), (478061.1336623595, 3638144.5696250685, 1.636552095413208)
(478061.05330785335,3638144.891294504), (478061.05330785335, 3638144.891294504, 1.6599249839782715)
(478061.0328353748,3638144.9666679893), (478061.05330785335, 3638144.891294504, 1.6796307563781738)
(478061.01511903567,3638145.03312447), (478061.05330785335, 3638144.891294504, 1.6964848041534424)
(478060.9921849534,3638145.1170986895), (478061.05330785335, 3638144.891294504, 1.7188153266906738)
(478060.9757930195,3638145.186052559), (478061.05330785335, 3638144.891294504, 1.7366604804992676)
(478060.9546462748,3638145.2709302213), (478061.05330785335, 3638144.891294504, 1.759016513824463)
(478060.95268200606,3638145.2111613415), (478060.95268200606, 3638145.2111613415, 1.779486894607544)
(478060.9399247397,3638145.261681858), (478060.95268200606, 3638145.2111613415, 1.7976970672607422)
(478060.9250504851,3638145.3131236997), (478060.95268200606, 3638145.2111613415, 1.8172273635864258)
(478060.90576169523,3638145.369444387), (478060.95268200606, 3638145.2111613415, 1.8391695022583008)
(478060.844203587,3638145.5051785507), (478060.844203587, 3638145.5051785507, 1.8627591133117676)
(478060.81988716836,3638145.5709621357), (478060.844203587, 3638145.5051785507, 1.8808820247650146)
(478060.8011708403,3638145.6365763373), (478060.844203587, 3638145.5051785507, 1.8979616165161133)
(478060.7783973102,3638145.7197103556), (478060.844203587, 3638145.5051785507, 1.9193394184112549)
(478060.75658964855,3638145.7923607333), (478060.844203587, 3638145.5051785507, 1.9384441375732422)
(478060.7349471132,3638145.8763691103), (478060.844203587, 3638145.5051785507, 1.9596548080444336)
(478060.73259481916,3638145.793659773), (478060.73259481916, 3638145.793659773, 1.9810876846313477)
(478060.7106498122,3638145.842147621), (478060.73259481916, 3638145.793659773, 2.001891613006592)
(478060.6954991302,3638145.8867159165), (478060.73259481916, 3638145.793659773, 2.0192456245422363)
(478060.675163211,3638145.937741394), (478060.73259481916, 3638145.793659773, 2.0402963161468506)
(478060.63496384263,3638146.0580905), (478060.63496384263, 3638146.0580905, 2.063973903656006)
(478060.6124366963,3638146.12386315), (478060.63496384263, 3638146.0580905, 2.0839948654174805)
(478060.5917364582,3638146.1890640454), (478060.63496384263, 3638146.0580905, 2.103503465652466)
(478060.5732252942,3638146.248057131), (478060.63496384263, 3638146.0580905, 2.1208877563476562)
(478060.55138197937,3638146.3190607987), (478060.63496384263, 3638146.0580905, 2.1416876316070557)
(478060.53884672147,3638146.302193728), (478060.53884672147, 3638146.302193728, 2.1626181602478027)
(478060.51985439257,3638146.3531320794), (478060.53884672147, 3638146.302193728, 2.1830220222473145)
(478060.50383948657,3638146.4014139655), (478060.53884672147, 3638146.302193728, 2.2019217014312744)
(478060.4881109296,3638146.451048755), (478060.53884672147, 3638146.302193728, 2.2213797569274902)
(478060.4722135115,3638146.5022407775), (478060.53884672147, 3638146.302193728, 2.241398334503174)
(478060.4707837241,3638146.5425393125), (478060.4707837241, 3638146.5425393125, 2.262627124786377)
(478060.45567364123,3638146.589047232), (478060.4707837241, 3638146.5425393125, 2.2834599018096924)
(478060.44220719504,3638146.6291300487), (478060.4707837241, 3638146.5425393125, 2.301945924758911)
(478060.42838323634,3638146.6728518833), (478060.4707837241, 3638146.5425393125, 2.3213391304016113)
(478060.4163641103,3638146.7234184677), (478060.4707837241, 3638146.5425393125, 2.3421618938446045)
(478060.42292226525,3638146.753277624), (478060.42292226525, 3638146.753277624, 2.3694865703582764)
(478060.4164298463,3638146.7807162087), (478060.42292226525, 3638146.753277624, 2.383255958557129)
(478060.40646194154,3638146.818420692), (478060.42292226525, 3638146.753277624, 2.402719020843506)
(478060.39691923803,3638146.8600893365), (478060.42292226525, 3638146.753277624, 2.424038887023926)
(478060.39027651853,3638146.8993353937), (478060.42292226525, 3638146.753277624, 2.4430227279663086)
(478060.38343569834,3638146.9404405155), (478060.42292226525, 3638146.753277624, 2.4630825519561768)
(478060.3534234431,3638147.049055859), (478060.3534234431, 3638147.049055859, 2.4860055446624756)
(478060.3429669108,3638147.092754052), (478060.3534234431, 3638147.049055859, 2.5030605792999268)
(478060.33103682747,3638147.143548782), (478060.3534234431, 3638147.049055859, 2.5228562355041504)
(478060.32002630655,3638147.193515284), (478060.3534234431, 3638147.049055859, 2.5430655479431152)
(478060.2964378306,3638147.3632827722), (478060.2964378306, 3638147.3632827722, 2.5681660175323486)
(478060.28319662024,3638147.4268725696), (478060.2964378306, 3638147.3632827722, 2.5854973793029785)
(478060.26794440905,3638147.493572262), (478060.2964378306, 3638147.3632827722, 2.603888988494873)
(478060.25012868195,3638147.5633977493), (478060.2964378306, 3638147.3632827722, 2.623581647872925)
(478060.2336178012,3638147.6345985485), (478060.2964378306, 3638147.3632827722, 2.6441946029663086)
(478060.25040230737,3638147.6941141863), (478060.25040230737, 3638147.6941141863, 2.668818712234497)
(478060.24041862326,3638147.748890852), (478060.25040230737, 3638147.6941141863, 2.6864888668060303)
(478060.22936256015,3638147.8098623278), (478060.25040230737, 3638147.6941141863, 2.7058088779449463)
(478060.21722959564,3638147.868626017), (478060.25040230737, 3638147.6941141863, 2.7244133949279785)
(478060.2032538313,3638147.930471522), (478060.25040230737, 3638147.6941141863, 2.7444753646850586)
(478060.2137660622,3638148.045248847), (478060.2137660622, 3638148.045248847, 2.7703053951263428)
(478060.2084756359,3638148.0995766595), (478060.2137660622, 3638148.045248847, 2.786027431488037)
(478060.2022670895,3638148.1670461874), (478060.2137660622, 3638148.045248847, 2.805129289627075)
(478060.195119825,3638148.2416888746), (478060.2137660622, 3638148.045248847, 2.8259902000427246)
(478060.1856973044,3638148.3096214794), (478060.2137660622, 3638148.045248847, 2.845933198928833)
