(477972.9219748938,3638153.3396804184), (477972.90927533427, 3638153.365041747), 0.31717705726623535, 5.816813130418273
(477972.9247022397,3638153.334200458), (477972.90927533427, 3638153.365041747), 0.3274521827697754, 5.816791234125826
(477972.9275235216,3638153.3285115683), (477972.90927533427, 3638153.365041747), 0.33815550804138184, 5.8168596497809615
(477972.9299850751,3638153.323531354), (477972.90927533427, 3638153.365041747), 0.34754300117492676, 5.816899649889203
(477972.9332245257,3638153.3169478355), (477972.90927533427, 3638153.365041747), 0.3599834442138672, 5.816952658616992
(477972.9352727473,3638153.3127764766), (477972.90927533427, 3638153.365041747), 0.36788225173950195, 5.8169610708470065
(477972.93782585405,3638153.3075630544), (477972.90927533427, 3638153.365041747), 0.3777801990509033, 5.816971612160893
(477972.94504203665,3638153.324313669), (477972.94504203665, 3638153.324313669), 0.38983654975891113, 5.562555436772435
(477972.9476708146,3638153.3213186897), (477972.94504203665, 3638153.324313669), 0.39867687225341797, 5.56260252033004
(477972.95069463155,3638153.317871568), (477972.94504203665, 3638153.324313669), 0.40888118743896484, 5.562656868512718
(477972.95361485676,3638153.31454039), (477972.94504203665, 3638153.324313669), 0.41878652572631836, 5.562815145913212
(477972.95644723903,3638153.3113073637), (477972.94504203665, 3638153.324313669), 0.42844223976135254, 5.562969434567778
(477972.95938468777,3638153.3079531337), (477972.94504203665, 3638153.324313669), 0.4384942054748535, 5.5629480138288425
(477972.962515869,3638153.3043742147), (477972.94504203665, 3638153.324313669), 0.4492814540863037, 5.562902049362509
(477972.93570854363,3638153.3335727397), (477972.93570854363, 3638153.3335727397), 0.46143412590026855, 2.3521917135171786
(477972.93465879525,3638153.3346140212), (477972.93570854363, 3638153.3335727397), 0.46956777572631836, 2.3522870236258404
(477972.9332921768,3638153.3359694476), (477972.93570854363, 3638153.3335727397), 0.4802989959716797, 2.3524127720646755
(477972.93218423944,3638153.337068238), (477972.93570854363, 3638153.3335727397), 0.4890708923339844, 2.3524781840958493
(477972.9309193617,3638153.338322607), (477972.93570854363, 3638153.3335727397), 0.49916505813598633, 2.352574956863393
(477972.92961846764,3638153.339612621), (477972.93570854363, 3638153.3335727397), 0.5096330642700195, 2.3526753136382
(477972.92840927443,3638153.340811567), (477972.93570854363, 3638153.3335727397), 0.5194716453552246, 2.3526543476219075
(477972.92719345354,3638153.342016944), (477972.93570854363, 3638153.3335727397), 0.529477596282959, 2.3526330249404803
(477972.92592557386,3638153.343273817), (477972.93570854363, 3638153.3335727397), 0.5400400161743164, 2.35279055287074
(477972.92463838705,3638153.344549729), (477972.93570854363, 3638153.3335727397), 0.5508460998535156, 2.352802061349858
(477972.9235534902,3638153.3456250504), (477972.93570854363, 3638153.3335727397), 0.560014009475708, 2.352811825173606
(477972.931039737,3638153.337278455), (477972.931039737, 3638153.337278455), 0.5728368759155273, 2.241694952482693
(477972.930703517,3638153.337543692), (477972.931039737, 3638153.337278455), 0.581101655960083, 2.241659736254923
(477972.93024115084,3638153.3379030214), (477972.931039737, 3638153.337278455), 0.5929820537567139, 2.24164708363127
(477972.92992964864,3638153.338143539), (477972.931039737, 3638153.337278455), 0.601207971572876, 2.241717184902899
(477972.9295864657,3638153.3384064343), (477972.931039737, 3638153.337278455), 0.6105656623840332, 2.241796931143992
(477972.9292321216,3638153.338675045), (477972.931039737, 3638153.337278455), 0.6206388473510742, 2.2417540093028476
(477972.92887791834,3638153.3389403154), (477972.931039737, 3638153.337278455), 0.6311771869659424, 2.2417091054377485
(477972.9285644888,3638153.3391710925), (477972.931039737, 3638153.337278455), 0.6409263610839844, 2.2417194883081843
(477972.92825635156,3638153.339393911), (477972.931039737, 3638153.337278455), 0.6510729789733887, 2.24181676393389
(477972.9403897181,3638153.3354099425), (477972.9403897181, 3638153.3354099425), 0.6627044677734375, 4.909631950285892
(477972.94142704015,3638153.3352161), (477972.9403897181, 3638153.3354099425), 0.6728217601776123, 4.909728944768171
(477972.9424035525,3638153.335046071), (477972.9403897181, 3638153.3354099425), 0.6824820041656494, 4.909821557527284
(477972.94330652186,3638153.334893185), (477972.9403897181, 3638153.3354099425), 0.6915063858032227, 4.90981194656084
(477972.94434573915,3638153.3347321907), (477972.9403897181, 3638153.3354099425), 0.7020266056060791, 4.90976711990426
(477972.9453068012,3638153.334596583), (477972.9403897181, 3638153.3354099425), 0.7118747234344482, 4.9097251570741935
(477972.9462600873,3638153.3344694967), (477972.9403897181, 3638153.3354099425), 0.7217705249786377, 4.909693530092459
(477972.9472769585,3638153.334342737), (477972.9403897181, 3638153.3354099425), 0.7324774265289307, 4.909659310835104
(477972.94816809776,3638153.334242589), (477972.9403897181, 3638153.3354099425), 0.7419629096984863, 4.9096997284788895
(477972.94911970675,3638153.3341530464), (477972.9403897181, 3638153.3354099425), 0.7521915435791016, 4.909645250774841
