(478053.3307534001,3638136.3678656314), (478053.3265307948, 3638136.3667896185, 0.15127158164978027)
(478053.33479926107,3638136.3688488198), (478053.3265307948, 3638136.3667896185, 0.1701068878173828)
(478053.34367590613,3638136.364903853), (478053.34367590613, 3638136.364903853, 0.22145438194274902)
(478053.3448832884,3638136.3648325424), (478053.34367590613, 3638136.364903853, 0.2265613079071045)
(478053.3495018902,3638136.3644761075), (478053.34367590613, 3638136.364903853, 0.24549245834350586)
(478053.35443361494,3638136.364115349), (478053.34367590613, 3638136.364903853, 0.2660953998565674)
(478053.3468103761,3638136.3722874797), (478053.3468103761, 3638136.3722874797, 0.29541707038879395)
(478053.34752330143,3638136.372919189), (478053.3468103761, 3638136.3722874797, 0.30728912353515625)
(478053.34924492263,3638136.373176384), (478053.3468103761, 3638136.3722874797, 0.32733798027038574)
(478053.350988498,3638136.37301674), (478053.3468103761, 3638136.3722874797, 0.3455653190612793)
(478053.35371223825,3638136.3719475837), (478053.3468103761, 3638136.3722874797, 0.36621880531311035)
(478053.3561670299,3638136.371046525), (478053.3468103761, 3638136.3722874797, 0.3858785629272461)
(478053.33595063485,3638136.396331055), (478053.33595063485, 3638136.396331055, 0.41803622245788574)
(478053.3351665026,3638136.3982030367), (478053.33595063485, 3638136.396331055, 0.4273951053619385)
(478053.33306387876,3638136.4027560255), (478053.33595063485, 3638136.396331055, 0.4494307041168213)
(478053.3314932028,3638136.4068337423), (478053.33595063485, 3638136.396331055, 0.4679994583129883)
(478053.32980441087,3638136.4112904607), (478053.33595063485, 3638136.396331055, 0.4869105815887451)
(478053.3126269473,3638136.4240976362), (478053.3126269473, 3638136.4240976362, 0.5179953575134277)
(478053.31051131705,3638136.4265926224), (478053.3126269473, 3638136.4240976362, 0.5270247459411621)
(478053.30581143097,3638136.4329193127), (478053.3126269473, 3638136.4240976362, 0.5486361980438232)
(478053.3016102782,3638136.43846896), (478053.3126269473, 3638136.4240976362, 0.5677070617675781)
(478053.29599751084,3638136.445710155), (478053.3126269473, 3638136.4240976362, 0.5923120975494385)
(478053.28306307516,3638136.4500304405), (478053.28306307516, 3638136.4500304405, 0.6113033294677734)
(478053.27749799774,3638136.4553001476), (478053.28306307516, 3638136.4500304405, 0.6295375823974609)
(478053.2713990137,3638136.4614324663), (478053.28306307516, 3638136.4500304405, 0.6501016616821289)
(478053.2661406396,3638136.467091394), (478053.28306307516, 3638136.4500304405, 0.668391227722168)
(478053.2519401833,3638136.47596671), (478053.2519401833, 3638136.47596671, 0.6904041767120361)
(478053.24404570746,3638136.483005161), (478053.2519401833, 3638136.47596671, 0.711240291595459)
(478053.23725821765,3638136.490071429), (478053.2519401833, 3638136.47596671, 0.7307765483856201)
(478053.23116210656,3638136.4973837216), (478053.2519401833, 3638136.47596671, 0.7498693466186523)
(478053.22501467174,3638136.5051429896), (478053.2519401833, 3638136.47596671, 0.7697389125823975)
(478053.2441738368,3638136.4889175175), (478053.2441738368, 3638136.4889175175, 0.79530930519104)
(478053.24268045835,3638136.4922579024), (478053.2441738368, 3638136.4889175175, 0.8197066783905029)
(478053.24197761255,3638136.493881249), (478053.2441738368, 3638136.4889175175, 0.8316187858581543)
(478053.24117839424,3638136.497037736), (478053.2441738368, 3638136.4889175175, 0.850440263748169)
(478053.2409499915,3638136.501515551), (478053.2441738368, 3638136.4889175175, 0.8703949451446533)
(478053.24108455,3638136.5018579243), (478053.24108455, 3638136.5018579243, 0.8988308906555176)
(478053.2406924528,3638136.50433014), (478053.24108455, 3638136.5018579243, 0.9146628379821777)
(478053.2410169242,3638136.5089683677), (478053.24108455, 3638136.5018579243, 0.9329833984375)
